# We use 12-month moving average values in the fit				
#				
# Year	log( CO2 / 277.3 )	Volcanic	Temperature (C) 	Uncertainty (C, 1 sigma)
1850	0.0308755659	0.2939073356	8.3752165	0.2366436213
1850.0833333333	0.0309043196	0.2855403642	8.3776712	0.2405934811
1850.1666666667	0.0309330731	0.2774115843	8.4026232	0.2236751042
1850.25	0.030961827	0.269514215	8.4348412	0.2314280248
1850.3333333333	0.0309905815	0.2618416685	8.340661	0.2060164582
1850.4166666667	0.0310193374	0.2543875445	8.2404232	0.1939400892
1850.5	0.0310480953	0.2471456249	8.3090677	0.1947633246
1850.5833333333	0.0310768559	0.2401098687	8.4423065	0.1836043781
1850.6666666667	0.0311056203	0.2332744068	8.3800993	0.1750288242
1850.75	0.0311343892	0.2266335373	8.2958727	0.1875675157
1850.8333333333	0.0311631635	0.2201817204	8.2841587	0.1977669463
1850.9166666667	0.031191944	0.2139135742	8.392848	0.1931604671
1851	0.0312207317	0.20782387	8.409791	0.1910494075
1851.0833333333	0.0312495273	0.2019075279	8.4212503	0.187821026
1851.1666666667	0.0312783318	0.1961596125	8.4168634	0.1833277887
1851.25	0.031307146	0.1905753291	8.4536648	0.1871809618
1851.3333333333	0.0313359707	0.1851500194	8.5637493	0.1661401393
1851.4166666667	0.0313648069	0.1798791577	8.5684137	0.1623654644
1851.5	0.0313936553	0.1747583473	8.6472645	0.1655537314
1851.5833333333	0.0314225169	0.1697833164	8.6715069	0.1884861228
1851.6666666667	0.0314513926	0.1649499149	8.6518469	0.177811402
1851.75	0.031480283	0.1602541111	8.6378641	0.1736445366
1851.8333333333	0.0315091893	0.1556919876	8.6634817	0.1804296029
1851.9166666667	0.0315381121	0.1512597389	8.6806269	0.1896138573
1852	0.0315670523	0.1469536678	8.667737	0.1957329914
1852.0833333333	0.0315960109	0.1427701821	8.655055	0.1907350745
1852.1666666667	0.0316249886	0.1387057922	8.6115255	0.1874359308
1852.25	0.0316539864	0.1347571075	8.5867662	0.1887288594
1852.3333333333	0.0316830051	0.1309208343	8.552784	0.1839880458
1852.4166666667	0.0317120455	0.1271937722	8.5199986	0.1866667986
1852.5	0.0317411086	0.1235728124	8.5394278	0.1861202866
1852.5833333333	0.0317701951	0.1200549343	8.4782887	0.1797241045
1852.6666666667	0.0317993059	0.1166372034	8.4016581	0.1727864465
1852.75	0.031828442	0.1133167686	8.4234676	0.1831201211
1852.8333333333	0.0318576041	0.1100908602	8.419301	0.1742419392
1852.9166666667	0.0318867931	0.1069567871	8.3871126	0.1740116947
1853	0.0319160099	0.103911935	8.3965521	0.1770546161
1853.0833333333	0.0319452553	0.1009537639	8.4094849	0.1744906452
1853.1666666667	0.0319745302	0.0980798062	8.4686975	0.1783515446
1853.25	0.0320038354	0.0952876645	8.4810143	0.1772280005
1853.3333333333	0.0320331719	0.0925750097	8.4649611	0.1751050447
1853.4166666667	0.0320625404	0.0899395789	8.4948254	0.1761384706
1853.5	0.0320919419	0.0873791737	8.4365931	0.1816246387
1853.5833333333	0.0321213771	0.0848916582	8.3765268	0.1860883205
1853.6666666667	0.032150847	0.0824749575	8.416378	0.1724447889
1853.75	0.0321803524	0.0801270555	8.4759512	0.1705341708
1853.8333333333	0.0322098941	0.0778459938	8.5039864	0.1655780631
1853.9166666667	0.0322394731	0.0756298695	8.5282335	0.1599719778
1854	0.0322690901	0.0734768339	8.4840155	0.1578054175
1854.0833333333	0.0322987461	0.0713850911	8.4981775	0.1641171166
1854.1666666667	0.0323284418	0.0693528961	8.4926624	0.1702270673
1854.25	0.0323581782	0.0673785538	8.4845304	0.1674875471
1854.3333333333	0.0323879562	0.0654604171	8.5797472	0.1737215074
1854.4166666667	0.0324177765	0.0635968861	8.6411963	0.1783134015
1854.5	0.03244764	0.0617864062	8.6698647	0.1671968992
1854.5833333333	0.0324775476	0.0600274672	8.7872047	0.1732907469
1854.6666666667	0.0325075001	0.0583186017	8.8529119	0.1731096664
1854.75	0.0325374984	0.0566583843	8.839282	0.1722889715
1854.8333333333	0.0325675434	0.0550454301	8.9488478	0.1739820361
1854.9166666667	0.0325976359	0.0534783936	8.9803143	0.1749134473
1855	0.0326277767	0.0519559675	9.0144567	0.1681271993
1855.0833333333	0.0326579668	0.050476882	8.947113	0.1585635517
1855.1666666667	0.0326882069	0.0490399031	8.9129725	0.1558809063
1855.25	0.032718498	0.0476438323	8.8748579	0.1532143222
1855.3333333333	0.0327488409	0.0462875048	8.7850142	0.1430469397
1855.4166666667	0.0327792364	0.0449697894	8.7425756	0.1388337283
1855.5	0.0328096855	0.0436895868	8.6140432	0.1559092291
1855.5833333333	0.0328401889	0.0424458291	8.577363	0.1678128868
1855.6666666667	0.0328707475	0.0412374787	8.5205317	0.1605013395
1855.75	0.0329013622	0.0400635278	8.4830446	0.1620376259
1855.8333333333	0.0329320338	0.0389229969	8.3891897	0.1486166196
1855.9166666667	0.0329627632	0.0378149347	8.2904673	0.1573684018
1856	0.0329935512	0.0367384169	8.3038435	0.1623588042
1856.0833333333	0.0330243987	0.0356925455	8.3067722	0.1699167067
1856.1666666667	0.0330553066	0.034676448	8.2706223	0.1851893096
1856.25	0.0330862757	0.0336892769	8.2671976	0.1906275279
1856.3333333333	0.0331173068	0.0327302086	8.2181177	0.2074113306
1856.4166666667	0.0331484009	0.0317984431	8.2041082	0.2080460136
1856.5	0.0331795587	0.0308932031	8.2975283	0.1936092621
1856.5833333333	0.0332107812	0.0300137336	8.231451	0.1784093606
1856.6666666667	0.0332420691	0.0291593009	8.2622967	0.1723308422
1856.75	0.0332734234	0.0283291922	8.2748585	0.1682657634
1856.8333333333	0.0333048448	0.0275227151	8.2013445	0.1684999867
1856.9166666667	0.0333363343	0.0267391968	8.1685562	0.1630323888
1857	0.0333678927	0.0259779838	8.0922871	0.1574392177
1857.0833333333	0.0333995208	0.025238441	8.0751104	0.158377685
1857.1666666667	0.0334312196	0.0245199516	8.0767164	0.1491691857
1857.25	0.0334629898	0.0238219161	8.0656433	0.1475364632
1857.3333333333	0.0334948323	0.0231437524	8.0690126	0.1495139944
1857.4166666667	0.033526748	0.0224848947	8.0957327	0.152674011
1857.5	0.0335587377	0.0218447934	8.1325684	0.1542823688
1857.5833333333	0.0335908022	0.0212229145	8.221179	0.1527299615
1857.6666666667	0.0336229425	0.0206187394	8.1888666	0.1608966225
1857.75	0.0336551594	0.0200317639	8.2172928	0.1547451419
1857.8333333333	0.0336874537	0.0194614984	8.3543253	0.1500490828
1857.9166666667	0.0337198263	0.0189074674	8.4245157	0.1486561681
1858	0.033752278	0.0183692085	8.4898167	0.1450998723
1858.0833333333	0.0337848097	0.0178462728	8.4750223	0.1433252061
1858.1666666667	0.0338174222	0.017338224	8.4605837	0.1381078769
1858.25	0.0338501165	0.0168446384	8.4641075	0.1405114453
1858.3333333333	0.0338828932	0.0163651043	8.5165567	0.1423472976
1858.4166666667	0.0339157534	0.0158992215	8.5614309	0.1482641815
1858.5	0.0339486978	0.0154466016	8.477807	0.153973874
1858.5833333333	0.0339817273	0.0150068668	8.4478388	0.16585452
1858.6666666667	0.0340148428	0.0145796504	8.4947805	0.1663329812
1858.75	0.0340480451	0.0141645961	8.5435076	0.1769990487
1858.8333333333	0.034081335	0.0137613575	8.547555	0.1733067741
1858.9166666667	0.0341147135	0.0133695984	8.5873709	0.1850015641
1859	0.0341481812	0.0129889919	8.587882	0.1912151421
1859.0833333333	0.0341817392	0.0126192205	8.6063986	0.1918855222
1859.1666666667	0.0342153883	0.0122599758	8.6317682	0.1864822677
1859.25	0.0342491292	0.0119109581	8.6282892	0.1794562706
1859.3333333333	0.034282963	0.0115718762	8.6243067	0.1745536645
1859.4166666667	0.0343168903	0.0112424474	8.6310778	0.167117076
1859.5	0.0343509121	0.0109223967	8.6955032	0.1794893679
1859.5833333333	0.0343850292	0.0106114573	8.6598425	0.1579535778
1859.6666666667	0.0344192424	0.0103093697	8.6268167	0.1523786277
1859.75	0.0344535524	0.0100158819	8.4952517	0.1415100667
1859.8333333333	0.0344879598	0.0097307492	8.4580154	0.1421522088
1859.9166666667	0.0345224653	0.0094537337	8.4172611	0.1439657041
1860	0.0345570691	0.0091846042	8.4201736	0.1433675713
1860.0833333333	0.0345917717	0.0089231364	8.440258	0.1414462218
1860.1666666667	0.0346265733	0.008669112	8.4789219	0.1365009877
1860.25	0.034661474	0.0084223192	8.5425673	0.1309647682
1860.3333333333	0.034696474	0.0081825521	8.5470858	0.1248620646
1860.4166666667	0.0347315732	0.0079496108	8.4650631	0.1315837884
1860.5	0.0347667714	0.0077233008	8.3221865	0.1290175014
1860.5833333333	0.0348020686	0.0075034334	8.2298832	0.1237129309
1860.6666666667	0.0348374644	0.0072898252	8.2263622	0.1331866393
1860.75	0.0348729586	0.007082298	8.3155432	0.1406747874
1860.8333333333	0.0349085509	0.0068806788	8.2712488	0.1526680542
1860.9166666667	0.0349442412	0.0066847992	8.2373648	0.1680859739
1861	0.034980029	0.0064944959	8.2232218	0.1624713069
1861.0833333333	0.0350159142	0.3535546482	8.2194843	0.1654287675
1861.1666666667	0.0350518966	0.6907346716	8.2146797	0.1718177115
1861.25	0.0350879758	1.0183158343	8.188653	0.1723962837
1861.3333333333	0.0351241516	1.3365713971	8.1550913	0.165712847
1861.4166666667	0.0351604238	1.6457668419	8.213151	0.1537217397
1861.5	0.0351967921	1.9461600926	8.3406668	0.1402263742
1861.5833333333	0.0352332563	2.2380017305	8.3100147	0.1478730466
1861.6666666667	0.0352698161	2.5215352035	8.2241669	0.1500596581
1861.75	0.0353064712	2.7969970289	8.2052898	0.1594247989
1861.8333333333	0.0353432215	3.0646169908	8.2088814	0.1627112242
1861.9166666667	0.0353800666	3.3246183319	8.2374258	0.1722301638
1862	0.0354170063	3.5772179395	8.2405691	0.1695019196
1862.0833333333	0.0354540404	3.4753814887	8.2457933	0.1804332033
1862.1666666667	0.0354911686	3.376444124	8.2021208	0.1878629291
1862.25	0.0355283906	3.280323314	8.1707916	0.1898821687
1862.3333333333	0.0355657062	3.1869388769	8.1596136	0.1958591819
1862.4166666667	0.0356031151	3.0962129134	8.0802259	0.2001354296
1862.5	0.0356406171	3.0080697419	7.9632378	0.2000199052
1862.5833333333	0.035678212	2.9224358355	8.170577	0.1841526729
1862.6666666667	0.0357158994	2.8392397602	8.3193245	0.1989390955
1862.75	0.0357536792	2.7584121156	8.3303776	0.1975492653
1862.8333333333	0.0357915511	2.6798854772	8.3659182	0.2128854687
1862.9166666667	0.0358295148	2.6035943397	8.4102602	0.2074852934
1863	0.03586757	2.5294750628	8.4120073	0.220258781
1863.0833333333	0.0359057166	2.4574658179	8.4115696	0.2233651626
1863.1666666667	0.0359439543	2.3875065364	8.4305754	0.2202475309
1863.25	0.0359822828	2.3195388598	8.4509325	0.2048864061
1863.3333333333	0.0360207018	2.253506091	8.4516058	0.2015652568
1863.4166666667	0.0360592112	2.189353147	8.5108585	0.2038271855
1863.5	0.0360978106	2.1270265128	8.6160383	0.1751603848
1863.5833333333	0.0361364998	2.0664741969	8.4740057	0.1775401773
1863.6666666667	0.0361752786	2.0076456878	8.4081364	0.1479622
1863.75	0.0362141467	1.9504919123	8.4025354	0.1420939136
1863.8333333333	0.0362531039	1.8949651937	8.37395	0.1351639755
1863.9166666667	0.0362921498	1.8410192131	8.3614855	0.1359517483
1864	0.0363312844	1.7886089698	8.4063864	0.1416555531
1864.0833333333	0.0363705072	1.7376907444	8.4359369	0.1458021902
1864.1666666667	0.036409818	1.688222062	8.4495258	0.1486708169
1864.25	0.0364492167	1.640161657	8.4646044	0.1521531772
1864.3333333333	0.0364887029	1.5934694384	8.4980202	0.1466234227
1864.4166666667	0.0365282764	1.5481064567	8.4813662	0.1407598923
1864.5	0.0365679369	1.504034871	8.4081478	0.1606990618
1864.5833333333	0.0366076842	1.4612179178	8.5434713	0.1542209029
1864.6666666667	0.0366475181	1.4196198801	8.4970503	0.1747991606
1864.75	0.0366874382	1.3792060578	8.4221325	0.18176513
1864.8333333333	0.0367274444	1.3399427386	8.3990126	0.1751493555
1864.9166666667	0.0367675363	1.3017971699	8.3827267	0.1689480637
1865	0.0368077138	1.2647375314	8.3726377	0.1533765204
1865.0833333333	0.0368479766	1.2287329089	8.373579	0.1456148974
1865.1666666667	0.0368883244	1.1937532682	8.3927774	0.1372973376
1865.25	0.0369287569	1.1597694299	8.4360256	0.1289117141
1865.3333333333	0.036969274	1.1267530455	8.4697123	0.1270014434
1865.4166666667	0.0370098754	1.0946765735	8.5486612	0.123731774
1865.5	0.0370505607	1.0635132564	8.6171885	0.1246199499
1865.5833333333	0.0370913299	1.0332370984	8.6272774	0.1228893775
1865.6666666667	0.0371321825	1.0038228439	8.662179	0.1392816955
1865.75	0.0371731184	0.9752459561	8.7294922	0.1471509439
1865.8333333333	0.0372141374	0.9474825969	8.7702885	0.1542253528
1865.9166666667	0.0372552391	0.9205096065	8.7812271	0.1517868575
1866	0.0372964233	0.8943044849	8.747261	0.1489150428
1866.0833333333	0.0373376897	0.8688453722	8.7727575	0.1426861764
1866.1666666667	0.0373790382	0.844111031	8.7574873	0.1357349671
1866.25	0.0374204684	0.8200808285	8.7277403	0.1323697477
1866.3333333333	0.0374619801	0.7967347192	8.6754274	0.1378279833
1866.4166666667	0.0375035731	0.7740532283	8.658123	0.1412913224
1866.5	0.0375452471	0.7520174355	8.764679	0.1477453406
1866.5833333333	0.0375870018	0.7306089589	8.7116976	0.157393555
1866.6666666667	0.037628837	0.70980994	8.748436	0.1519096278
1866.75	0.0376707525	0.6896030289	8.741538	0.1477212706
1866.8333333333	0.037712748	0.6699713693	8.7466307	0.148148902
1866.9166666667	0.0377548232	0.6508985849	8.7102175	0.1575717927
1867	0.0377969779	0.6323687657	8.7472801	0.1630465675
1867.0833333333	0.0378392118	0.6143664545	8.7094622	0.162599582
1867.1666666667	0.0378815248	0.5968766341	8.7180891	0.1686663844
1867.25	0.0379239164	0.579884715	8.7343111	0.1639309763
1867.3333333333	0.0379663866	0.5633765228	8.7910986	0.1552149227
1867.4166666667	0.038008935	0.5473382868	8.841363	0.1477630453
1867.5	0.0380515614	0.5317566282	8.7960873	0.1422432402
1867.5833333333	0.0380942655	0.5166185492	8.7450438	0.1317139797
1867.6666666667	0.0381370471	0.501911422	8.6694479	0.1328097764
1867.75	0.0381799059	0.4876229781	8.6838551	0.1242191369
1867.8333333333	0.0382228417	0.4737412984	8.6760607	0.1171688407
1867.9166666667	0.0382658543	0.4602548033	8.7466936	0.122327276
1868	0.0383089433	0.4471522424	8.7448235	0.1262267156
1868.0833333333	0.0383521086	0.4344226861	8.7753382	0.1267087711
1868.1666666667	0.0383953498	0.4220555155	8.7892885	0.1319609769
1868.25	0.0384386667	0.4100404142	8.7589855	0.1410792779
1868.3333333333	0.0384820592	0.3983673596	8.763793	0.1440059281
1868.4166666667	0.0385255268	0.3870266142	8.656188	0.1569645427
1868.5	0.0385690695	0.3760087177	8.6280527	0.1673877782
1868.5833333333	0.0386126868	0.3653044794	8.6650867	0.1703818026
1868.6666666667	0.0386563786	0.35490497	8.8018694	0.1625289537
1868.75	0.0387001447	0.3448015145	8.7818213	0.1577234167
1868.8333333333	0.0387439847	0.3349856846	8.780324	0.1552398125
1868.9166666667	0.0387878984	0.3254492925	8.7816248	0.1554775732
1869	0.0388318856	0.3161843829	8.791872	0.1505332021
1869.0833333333	0.0388759461	0.3071832272	8.7790289	0.1522595638
1869.1666666667	0.0389200794	0.298438317	8.7778883	0.16189443
1869.25	0.0389642856	0.2899423575	8.826539	0.1566989303
1869.3333333333	0.0390085641	0.2816882614	8.7887115	0.1509230013
1869.4166666667	0.0390529149	0.2736691434	8.8359966	0.1469754029
1869.5	0.0390973377	0.2658783141	8.7914791	0.1374537478
1869.5833333333	0.0391418322	0.2583092746	8.7860003	0.1278677408
1869.6666666667	0.0391863984	0.250955711	8.6609726	0.1302082684
1869.75	0.039231037	0.243811489	8.6669598	0.1261716471
1869.8333333333	0.0392757492	0.2368706492	8.6531916	0.1390337973
1869.9166666667	0.0393205366	0.2301274016	8.6435995	0.1466141921
1870	0.0393654015	0.2235761212	8.6492701	0.1520889986
1870.0833333333	0.0394103469	0.217211343	8.6679735	0.1522699369
1870.1666666667	0.039455376	0.2110277578	8.6349974	0.153404646
1870.25	0.039500493	0.2050202071	8.6144962	0.156448422
1870.3333333333	0.0395457023	0.1991836798	8.6116781	0.1725876044
1870.4166666667	0.039591009	0.1935133071	8.5784101	0.1813261891
1870.5	0.0396364188	0.1880043589	8.5435677	0.1718593187
1870.5833333333	0.039681938	0.1826522397	8.5016775	0.1729608918
1870.6666666667	0.0397275731	0.177452485	8.476819	0.1727935314
1870.75	0.0397733305	0.1724007572	8.5049334	0.1674139608
1870.8333333333	0.0398192167	0.1674928423	8.5438929	0.1572822262
1870.9166666667	0.0398652384	0.1627246462	8.4952259	0.1651795629
1871	0.0399114019	0.1580921914	8.4515266	0.1586111966
1871.0833333333	0.0399577139	0.1535916136	8.4315672	0.1514839228
1871.1666666667	0.0400041808	0.1492191585	8.4690828	0.1481903988
1871.25	0.0400508091	0.1449711787	8.4446087	0.1455494841
1871.3333333333	0.0400976053	0.1408441307	8.4591122	0.1357854517
1871.4166666667	0.040144576	0.1368345717	8.4225874	0.1330773118
1871.5	0.0401917276	0.1329391571	8.4788704	0.1372316354
1871.5833333333	0.0402390666	0.1291546373	8.5042086	0.1416196367
1871.6666666667	0.0402865996	0.1254778555	8.5493011	0.141970632
1871.75	0.040334333	0.1219057445	8.5461407	0.1472011112
1871.8333333333	0.0403822733	0.1184353246	8.5043859	0.1381276927
1871.9166666667	0.0404304271	0.1150637008	8.5443258	0.1325521507
1872	0.0404788008	0.1117880606	8.5497923	0.1256753939
1872.0833333333	0.0405274009	0.1086056715	8.5412855	0.1292120968
1872.1666666667	0.040576234	0.1055138789	8.5321817	0.1314507083
1872.25	0.0406253064	0.1025101036	8.5547972	0.131179866
1872.3333333333	0.0406746248	0.0995918399	8.5585966	0.1323728515
1872.4166666667	0.0407241955	0.0967566535	8.572051	0.1336852604
1872.5	0.0407740251	0.0940021794	8.5348749	0.1284931047
1872.5833333333	0.04082412	0.0913261199	8.5357285	0.1230457733
1872.6666666667	0.0408744868	0.0887262425	8.6025867	0.1293057158
1872.75	0.0409251318	0.0862003786	8.5992575	0.1310597041
1872.8333333333	0.0409760617	0.0837464212	8.5701962	0.1325221812
1872.9166666667	0.0410272829	0.0813623231	8.5510588	0.1257115237
1873	0.0410788018	0.0790460957	8.5680552	0.1247570521
1873.0833333333	0.041130625	0.0767958068	8.5707235	0.1238108642
1873.1666666667	0.0411827588	0.0746095793	8.5692072	0.1241277947
1873.25	0.0412352099	0.0724855894	8.5330229	0.1198256144
1873.3333333333	0.0412879845	0.0704220653	8.5457716	0.1140025083
1873.4166666667	0.0413410893	0.0684172858	8.592268	0.1131978742
1873.5	0.0413945307	0.0664695785	8.6823606	0.1175622931
1873.5833333333	0.0414483151	0.0645773187	8.7349367	0.1170237552
1873.6666666667	0.0415024491	0.0627389277	8.7256241	0.1183124573
1873.75	0.041556939	0.0609528723	8.6818771	0.1067082736
1873.8333333333	0.0416117913	0.0592176623	8.7406988	0.1040758935
1873.9166666667	0.0416670126	0.0575318504	8.7644873	0.0973344424
1874	0.0417226091	0.0558940303	8.7636948	0.1009417514
1874.0833333333	0.0417785875	0.0543028358	8.7480402	0.0966275687
1874.1666666667	0.0418349542	0.0527569394	8.748724	0.1011394683
1874.25	0.0418917156	0.0512550518	8.7986364	0.1085136084
1874.3333333333	0.0419488781	0.04979592	8.787674	0.1097541377
1874.4166666667	0.0420064482	0.0483783268	8.7873125	0.1039026461
1874.5	0.0420644324	0.0470010897	8.7583227	0.1076227149
1874.5833333333	0.042122837	0.0456630599	8.6732264	0.1248512132
1874.6666666667	0.0421816686	0.0443631213	8.6242886	0.1340798523
1874.75	0.0422409336	0.0431001893	8.625618	0.1370110524
1874.8333333333	0.0423006384	0.0418732106	8.5844584	0.1381397887
1874.9166666667	0.0423607894	0.0406811616	8.5387735	0.1336123855
1875	0.0424213931	0.0395230479	8.5317345	0.1318848932
1875.0833333333	0.042482456	0.0383979034	8.5438929	0.1275356148
1875.1666666667	0.0425439843	0.0373047896	8.5124807	0.1240957692
1875.25	0.0426059846	0.0362427947	8.4524183	0.1231251048
1875.3333333333	0.0426684633	0.0352110327	8.4219675	0.1176700755
1875.4166666667	0.0427314268	0.0342086429	8.3352308	0.1334684726
1875.5	0.0427948816	0.0332347893	8.2954178	0.1405914955
1875.5833333333	0.0428588339	0.0322886593	8.3066807	0.126133046
1875.6666666667	0.0429232904	0.0313694639	8.3178892	0.1240973638
1875.75	0.0429882573	0.0304764361	8.3506622	0.1129759344
1875.8333333333	0.0430537411	0.0296088312	8.3663654	0.1186592669
1875.9166666667	0.0431197481	0.0287659252	8.3484583	0.116479792
1876	0.0431862849	0.0279470152	8.3307352	0.1137016617
